country_code,country_name,region,climate_zone,year,month,temp_monthly_mean,precip_monthly_total,temp_baseline_climatology,precip_baseline_climatology,temp_monthly_anomaly,precip_monthly_anomaly,precip_monthly_pct_anomaly,date
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2021,3,11.370967741935484,10.999999999999998,9.4,42.763333333333335,1.9709677419354836,-31.763333333333335,-74.27702860706212,2021-03-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2021,4,13.613333333333333,81.8,12.018777777777778,55.06333333333334,1.594555555555555,26.736666666666657,48.55620800290572,2021-04-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2021,5,18.85483870967742,13.8,16.323548387096775,45.93,2.531290322580645,-32.129999999999995,-69.95427824951011,2021-05-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2021,6,23.28666666666667,20.2,21.29077777777778,26.336666666666666,1.9958888888888886,-6.136666666666667,-23.30084799392482,2021-06-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2021,7,27.05806451612903,5.7,25.77752688172043,14.733333333333333,1.2805376344085992,-9.033333333333331,-61.31221719457013,2021-07-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2021,8,27.60967741935484,1.6,25.452258064516126,14.82,2.157419354838712,-13.22,-89.20377867746289,2021-08-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2021,9,20.923333333333336,40.4,21.43911111111111,28.773333333333333,-0.5157777777777746,11.626666666666665,40.407784986098235,2021-09-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2021,10,16.60967741935484,80.4,15.245376344086022,47.193333333333335,1.3643010752688163,33.20666666666667,70.36304562791355,2021-10-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2021,11,8.253333333333334,44.300000000000004,9.428555555555556,64.74333333333333,-1.1752222222222226,-20.44333333333332,-31.57596663749162,2021-11-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2021,12,8.5,26.099999999999998,6.000215053763441,53.50666666666667,2.4997849462365593,-27.40666666666667,-51.22103164714677,2021-12-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,1,5.387096774193548,6.7,5.554623655913978,47.95666666666667,-0.16752688172042962,-41.25666666666667,-86.02905400708974,2022-01-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,2,9.25357142857143,9.7,7.049154351395731,50.31666666666667,2.204417077175699,-40.616666666666674,-80.72209340841339,2022-02-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,3,10.325806451612904,119.6,9.4,42.763333333333335,0.9258064516129032,76.83666666666666,179.67885259957905,2022-03-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,4,12.396666666666667,62.4,12.018777777777778,55.06333333333334,0.3778888888888883,7.336666666666659,13.324051092681138,2022-04-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,5,21.009677419354837,12.2,16.323548387096775,45.93,4.686129032258062,-33.730000000000004,-73.43784019159591,2022-05-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,6,25.68,1.6,21.29077777777778,26.336666666666666,4.3892222222222195,-24.736666666666665,-93.92481964308314,2022-06-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,7,30.55806451612903,0.1,25.77752688172043,14.733333333333333,4.780537634408599,-14.633333333333333,-99.3212669683258,2022-07-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,8,28.38064516129032,6.699999999999999,25.452258064516126,14.82,2.9283870967741947,-8.120000000000001,-54.790823211875846,2022-08-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,9,21.923333333333336,43.9,21.43911111111111,28.773333333333333,0.48422222222222544,15.126666666666665,52.571825764596845,2022-09-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,10,19.325806451612905,24.8,15.245376344086022,47.193333333333335,4.080430107526883,-22.393333333333334,-47.450204831190845,2022-10-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,11,12.133333333333333,50.7,9.428555555555556,64.74333333333333,2.7047777777777764,-14.043333333333322,-21.69077897338206,2022-11-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2022,12,9.890322580645162,129.8,6.000215053763441,53.50666666666667,3.890107526881721,76.29333333333335,142.58659357089462,2022-12-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,1,6.17741935483871,21.0,5.554623655913978,47.95666666666667,0.6227956989247323,-26.95666666666667,-56.21046778341559,2023-01-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,2,6.814285714285715,2.3,7.049154351395731,50.31666666666667,-0.23486863711001593,-48.01666666666667,-95.42894998343823,2023-02-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,3,12.82258064516129,10.4,9.4,42.763333333333335,3.4225806451612897,-32.36333333333334,-75.68009977394965,2023-03-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,4,18.006666666666668,9.500000000000002,12.018777777777778,55.06333333333334,5.9878888888888895,-45.56333333333334,-82.74713965736424,2023-04-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,5,18.596774193548388,86.1,16.323548387096775,45.93,2.273225806451613,40.169999999999995,87.45917700849117,2023-05-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,6,23.33,48.3,21.29077777777778,26.336666666666666,2.039222222222218,21.96333333333333,83.39450702442728,2023-06-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,7,28.76451612903226,0.0,25.77752688172043,14.733333333333333,2.986989247311829,-14.733333333333333,-100.0,2023-07-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,8,28.741935483870968,0.5,25.452258064516126,14.82,3.2896774193548417,-14.32,-96.62618083670715,2023-08-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,9,20.69,160.7,21.43911111111111,28.773333333333333,-0.7491111111111088,131.92666666666665,458.50324374420757,2023-09-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,10,17.980645161290322,95.0,15.245376344086022,47.193333333333335,2.7352688172043003,47.806666666666665,101.29961859019633,2023-10-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,11,11.629999999999999,24.6,9.428555555555556,64.74333333333333,2.2014444444444425,-40.143333333333324,-62.003809916078865,2023-11-01
ESP,Spain,Southern Europe,Mediterranean / Semi-Arid,2023,12,6.47741935483871,29.599999999999998,6.000215053763441,53.50666666666667,0.4772043010752691,-23.90666666666667,-44.67979068028907,2023-12-01
FRA,France,Western Europe,Temperate Oceanic,1960,1,3.545161290322581,89.6,3.2431182795698925,64.98,0.30204301075268836,24.61999999999999,37.888581101877485,1960-01-01
FRA,France,Western Europe,Temperate Oceanic,1960,2,5.348275862068966,67.4,4.470977011494253,60.85333333333333,0.8772988505747126,6.546666666666674,10.758106923751107,1960-02-01
FRA,France,Western Europe,Temperate Oceanic,1960,3,8.541935483870969,57.7,6.494623655913979,66.89,2.0473118279569897,-9.189999999999998,-13.7389744356406,1960-03-01
FRA,France,Western Europe,Temperate Oceanic,1960,4,9.813333333333333,40.1,9.331888888888889,70.42333333333333,0.4814444444444437,-30.32333333333333,-43.058645335352864,1960-04-01
FRA,France,Western Europe,Temperate Oceanic,1960,5,15.316129032258065,40.0,13.162043010752688,84.01666666666667,2.1540860215053765,-44.016666666666666,-52.39039873041064,1960-05-01
FRA,France,Western Europe,Temperate Oceanic,1960,6,18.586666666666666,47.800000000000004,16.632555555555555,61.74333333333333,1.9541111111111107,-13.943333333333328,-22.58273497813528,1960-06-01
FRA,France,Western Europe,Temperate Oceanic,1960,7,17.741935483870968,36.5,19.110752688172045,54.75,-1.3688172043010773,-18.25,-33.33333333333333,1960-07-01
FRA,France,Western Europe,Temperate Oceanic,1960,8,17.654838709677417,98.7,18.688817204301074,62.01,-1.033978494623657,36.690000000000005,59.16787614900824,1960-08-01
FRA,France,Western Europe,Temperate Oceanic,1960,9,14.813333333333333,56.8,16.297777777777778,63.806666666666665,-1.4844444444444456,-7.006666666666668,-10.981088705464426,1960-09-01
FRA,France,Western Europe,Temperate Oceanic,1960,10,11.261290322580646,188.9,12.151182795698924,67.33,-0.8898924731182785,121.57000000000001,180.55844348730136,1960-10-01
FRA,France,Western Europe,Temperate Oceanic,1960,11,9.046666666666665,65.7,6.915111111111111,64.98666666666666,2.131555555555554,0.7133333333333383,1.097661058678711,1960-11-01
FRA,France,Western Europe,Temperate Oceanic,1960,12,2.648387096774193,53.9,3.9844086021505376,64.89666666666668,-1.3360215053763445,-10.996666666666677,-16.94488674302739,1960-12-01
FRA,France,Western Europe,Temperate Oceanic,1961,1,3.706451612903226,89.7,3.2431182795698925,64.98,0.4633333333333334,24.72,38.042474607571556,1961-01-01
FRA,France,Western Europe,Temperate Oceanic,1961,2,8.014285714285714,53.4,4.470977011494253,60.85333333333333,3.543308702791461,-7.453333333333333,-12.248028045574058,1961-02-01
FRA,France,Western Europe,Temperate Oceanic,1961,3,8.148387096774194,3.3,6.494623655913979,66.89,1.6537634408602147,-63.59,-95.06652713410077,1961-03-01
FRA,France,Western Europe,Temperate Oceanic,1961,4,12.553333333333335,66.6,9.331888888888889,70.42333333333333,3.2214444444444457,-3.8233333333333377,-5.429071803852896,1961-04-01
FRA,France,Western Europe,Temperate Oceanic,1961,5,13.196774193548388,53.1,13.162043010752688,84.01666666666667,0.03473118279569931,-30.916666666666664,-36.79825431462011,1961-05-01
FRA,France,Western Europe,Temperate Oceanic,1961,6,17.726666666666667,46.9,16.632555555555555,61.74333333333333,1.0941111111111113,-14.843333333333334,-24.040382227500945,1961-06-01
FRA,France,Western Europe,Temperate Oceanic,1961,7,19.061290322580643,49.5,19.110752688172045,54.75,-0.0494623655914026,-5.25,-9.58904109589041,1961-07-01
FRA,France,Western Europe,Temperate Oceanic,1961,8,19.07741935483871,15.7,18.688817204301074,62.01,0.38860215053763625,-46.31,-74.68150298338978,1961-08-01
FRA,France,Western Europe,Temperate Oceanic,1961,9,20.613333333333333,24.0,16.297777777777778,63.806666666666665,4.315555555555555,-39.806666666666665,-62.38637550935117,1961-09-01
FRA,France,Western Europe,Temperate Oceanic,1961,10,12.958064516129031,109.0,12.151182795698924,67.33,0.8068817204301073,41.67,61.88920243576415,1961-10-01
FRA,France,Western Europe,Temperate Oceanic,1961,11,6.1899999999999995,77.5,6.915111111111111,64.98666666666666,-0.7251111111111115,12.513333333333335,19.25523184242922,1961-11-01
FRA,France,Western Europe,Temperate Oceanic,1961,12,5.316129032258065,63.300000000000004,3.9844086021505376,64.89666666666668,1.3317204301075272,-1.5966666666666711,-2.4603215368021023,1961-12-01
FRA,France,Western Europe,Temperate Oceanic,1962,1,4.948387096774193,87.0,3.2431182795698925,64.98,1.705268817204301,22.019999999999996,33.887349953831944,1962-01-01
FRA,France,Western Europe,Temperate Oceanic,1962,2,3.4464285714285716,38.4,4.470977011494253,60.85333333333333,-1.0245484400656815,-22.453333333333333,-36.89745836985101,1962-02-01
FRA,France,Western Europe,Temperate Oceanic,1962,3,3.693548387096774,91.5,6.494623655913979,66.89,-2.801075268817205,24.61,36.79174764538795,1962-03-01
FRA,France,Western Europe,Temperate Oceanic,1962,4,9.103333333333333,83.3,9.331888888888889,70.42333333333333,-0.2285555555555554,12.876666666666665,18.284659440526337,1962-04-01
FRA,France,Western Europe,Temperate Oceanic,1962,5,11.738709677419354,76.9,13.162043010752688,84.01666666666667,-1.4233333333333338,-7.11666666666666,-8.470541559214434,1962-05-01
FRA,France,Western Europe,Temperate Oceanic,1962,6,16.753333333333334,15.2,16.632555555555555,61.74333333333333,0.12077777777777854,-46.54333333333334,-75.38195756626897,1962-06-01
FRA,France,Western Europe,Temperate Oceanic,1962,7,18.25483870967742,38.2,19.110752688172045,54.75,-0.8559139784946268,-16.549999999999997,-30.2283105022831,1962-07-01
FRA,France,Western Europe,Temperate Oceanic,1962,8,19.700000000000003,10.9,18.688817204301074,62.01,1.0111827956989288,-51.11,-82.42218996935978,1962-08-01
FRA,France,Western Europe,Temperate Oceanic,1962,9,16.243333333333332,41.699999999999996,16.297777777777778,63.806666666666665,-0.05444444444444585,-22.10666666666667,-34.646327447497654,1962-09-01
FRA,France,Western Europe,Temperate Oceanic,1962,10,12.399999999999999,29.6,12.151182795698924,67.33,0.24881720430107457,-37.73,-56.03742759542551,1962-10-01
FRA,France,Western Europe,Temperate Oceanic,1962,11,5.02,81.1,6.915111111111111,64.98666666666666,-1.8951111111111114,16.11333333333333,24.79482970865818,1962-11-01
FRA,France,Western Europe,Temperate Oceanic,1962,12,1.2000000000000002,74.3,3.9844086021505376,64.89666666666668,-2.7844086021505374,9.403333333333322,14.489701576865766,1962-12-01
FRA,France,Western Europe,Temperate Oceanic,1963,1,-1.2096774193548387,35.1,3.2431182795698925,64.98,-4.4527956989247315,-29.880000000000003,-45.98337950138504,1963-01-01
FRA,France,Western Europe,Temperate Oceanic,1963,2,-0.3107142857142858,45.5,4.470977011494253,60.85333333333333,-4.781691297208539,-15.353333333333332,-25.23006134969325,1963-02-01
FRA,France,Western Europe,Temperate Oceanic,1963,3,6.961290322580645,97.3,6.494623655913979,66.89,0.4666666666666659,30.409999999999997,45.46269995515024,1963-03-01
FRA,France,Western Europe,Temperate Oceanic,1963,4,9.756666666666666,54.1,9.331888888888889,70.42333333333333,0.42477777777777703,-16.32333333333333,-23.17887063946608,1963-04-01
FRA,France,Western Europe,Temperate Oceanic,1963,5,12.287096774193548,65.2,13.162043010752688,84.01666666666667,-0.8749462365591398,-18.816666666666663,-22.396349930569325,1963-05-01
FRA,France,Western Europe,Temperate Oceanic,1963,6,16.396666666666665,101.89999999999999,16.632555555555555,61.74333333333333,-0.2358888888888906,40.15666666666666,65.03806078928898,1963-06-01
FRA,France,Western Europe,Temperate Oceanic,1963,7,19.093548387096774,28.3,19.110752688172045,54.75,-0.017204301075270934,-26.45,-48.31050228310502,1963-07-01
FRA,France,Western Europe,Temperate Oceanic,1963,8,17.029032258064515,114.2,18.688817204301074,62.01,-1.6597849462365595,52.190000000000005,84.16384454120305,1963-08-01
FRA,France,Western Europe,Temperate Oceanic,1963,9,15.856666666666666,35.8,16.297777777777778,63.806666666666665,-0.44111111111111256,-28.006666666666668,-43.89301013478216,1963-09-01
FRA,France,Western Europe,Temperate Oceanic,1963,10,11.441935483870967,49.099999999999994,12.151182795698924,67.33,-0.7092473118279568,-18.230000000000004,-27.07559780187139,1963-10-01
FRA,France,Western Europe,Temperate Oceanic,1963,11,10.06,76.4,6.915111111111111,64.98666666666666,3.1448888888888895,11.413333333333341,17.562576938859266,1963-11-01
FRA,France,Western Europe,Temperate Oceanic,1963,12,1.4193548387096775,7.1,3.9844086021505376,64.89666666666668,-2.56505376344086,-57.796666666666674,-89.05953053572345,1963-12-01
FRA,France,Western Europe,Temperate Oceanic,1964,1,0.14193548387096774,18.5,3.2431182795698925,64.98,-3.1011827956989246,-46.480000000000004,-71.52970144659896,1964-01-01
FRA,France,Western Europe,Temperate Oceanic,1964,2,5.117241379310345,72.6,4.470977011494253,60.85333333333333,0.6462643678160918,11.746666666666663,19.303242769500432,1964-02-01
FRA,France,Western Europe,Temperate Oceanic,1964,3,5.97741935483871,79.8,6.494623655913979,66.89,-0.5172043010752692,12.909999999999997,19.30034384810883,1964-03-01
FRA,France,Western Europe,Temperate Oceanic,1964,4,10.163333333333332,90.9,9.331888888888889,70.42333333333333,0.8314444444444433,20.476666666666674,29.076537132579173,1964-04-01
FRA,France,Western Europe,Temperate Oceanic,1964,5,15.183870967741935,81.10000000000001,13.162043010752688,84.01666666666667,2.021827956989247,-2.916666666666657,-3.471533425907547,1964-05-01
FRA,France,Western Europe,Temperate Oceanic,1964,6,17.416666666666668,63.6,16.632555555555555,61.74333333333333,0.7841111111111125,1.8566666666666691,3.0070722885061856,1964-06-01
FRA,France,Western Europe,Temperate Oceanic,1964,7,20.861290322580647,18.7,19.110752688172045,54.75,1.7505376344086017,-36.05,-65.84474885844749,1964-07-01
FRA,France,Western Europe,Temperate Oceanic,1964,8,19.258064516129032,33.5,18.688817204301074,62.01,0.569247311827958,-28.509999999999998,-45.97645541041767,1964-08-01
FRA,France,Western Europe,Temperate Oceanic,1964,9,17.733333333333334,86.3,16.297777777777778,63.806666666666665,1.4355555555555561,22.493333333333332,35.2523247309581,1964-09-01
FRA,France,Western Europe,Temperate Oceanic,1964,10,9.306451612903226,62.7,12.151182795698924,67.33,-2.844731182795698,-4.6299999999999955,-6.8765780484182315,1964-10-01
FRA,France,Western Europe,Temperate Oceanic,1964,11,6.683333333333334,33.4,6.915111111111111,64.98666666666666,-0.23177777777777742,-31.586666666666666,-48.604842018875665,1964-11-01
FRA,France,Western Europe,Temperate Oceanic,1964,12,2.7870967741935484,39.7,3.9844086021505376,64.89666666666668,-1.1973118279569892,-25.196666666666673,-38.82582567158047,1964-12-01
FRA,France,Western Europe,Temperate Oceanic,1965,1,3.764516129032258,103.2,3.2431182795698925,64.98,0.5213978494623657,38.22,58.81809787626962,1965-01-01
FRA,France,Western Europe,Temperate Oceanic,1965,2,1.2,13.7,4.470977011494253,60.85333333333333,-3.270977011494253,-47.153333333333336,-77.4868536371604,1965-02-01
FRA,France,Western Europe,Temperate Oceanic,1965,3,7.032258064516129,79.9,6.494623655913979,66.89,0.5376344086021501,13.010000000000005,19.449843025863363,1965-03-01
FRA,France,Western Europe,Temperate Oceanic,1965,4,8.983333333333333,79.0,9.331888888888889,70.42333333333333,-0.3485555555555564,8.576666666666668,12.178728641075404,1965-04-01
FRA,France,Western Europe,Temperate Oceanic,1965,5,13.135483870967741,96.2,13.162043010752688,84.01666666666667,-0.02655913978494695,12.183333333333337,14.501091053362433,1965-05-01
FRA,France,Western Europe,Temperate Oceanic,1965,6,16.946666666666665,54.2,16.632555555555555,61.74333333333333,0.3141111111111101,-7.5433333333333294,-12.217243427090638,1965-06-01
FRA,France,Western Europe,Temperate Oceanic,1965,7,17.34193548387097,104.0,19.110752688172045,54.75,-1.768817204301076,49.25,89.95433789954338,1965-07-01
FRA,France,Western Europe,Temperate Oceanic,1965,8,17.47741935483871,87.4,18.688817204301074,62.01,-1.2113978494623652,25.390000000000008,40.94500886953718,1965-08-01
FRA,France,Western Europe,Temperate Oceanic,1965,9,13.976666666666667,155.8,16.297777777777778,63.806666666666665,-2.3211111111111116,91.99333333333334,144.17511231846203,1965-09-01
FRA,France,Western Europe,Temperate Oceanic,1965,10,13.087096774193547,10.9,12.151182795698924,67.33,0.9359139784946233,-56.43,-83.8110797564236,1965-10-01
FRA,France,Western Europe,Temperate Oceanic,1965,11,6.930000000000001,123.8,6.915111111111111,64.98666666666666,0.014888888888889618,58.81333333333333,90.50061551087403,1965-11-01
FRA,France,Western Europe,Temperate Oceanic,1965,12,6.267741935483872,105.9,3.9844086021505376,64.89666666666668,2.283333333333334,41.00333333333333,63.18249524885714,1965-12-01
FRA,France,Western Europe,Temperate Oceanic,1966,1,2.838709677419355,79.5,3.2431182795698925,64.98,-0.40440860215053753,14.519999999999996,22.34533702677746,1966-01-01
FRA,France,Western Europe,Temperate Oceanic,1966,2,8.967857142857143,84.5,4.470977011494253,60.85333333333333,4.49688013136289,23.64666666666667,38.858457493426826,1966-02-01
FRA,France,Western Europe,Temperate Oceanic,1966,3,5.612903225806452,48.1,6.494623655913979,66.89,-0.881720430107527,-18.79,-28.090895500074748,1966-03-01
FRA,France,Western Europe,Temperate Oceanic,1966,4,11.176666666666668,100.7,9.331888888888889,70.42333333333333,1.8447777777777787,30.27666666666667,42.992379419699915,1966-04-01
FRA,France,Western Europe,Temperate Oceanic,1966,5,13.741935483870968,52.6,13.162043010752688,84.01666666666667,0.5798924731182797,-31.416666666666664,-37.39337433048998,1966-05-01
FRA,France,Western Europe,Temperate Oceanic,1966,6,17.836666666666666,60.0,16.632555555555555,61.74333333333333,1.2041111111111107,-1.7433333333333323,-2.823516708956431,1966-06-01
FRA,France,Western Europe,Temperate Oceanic,1966,7,17.029032258064515,70.9,19.110752688172045,54.75,-2.0817204301075307,16.150000000000006,29.497716894977177,1966-07-01
FRA,France,Western Europe,Temperate Oceanic,1966,8,17.48709677419355,83.1,18.688817204301074,62.01,-1.2017204301075246,21.089999999999996,34.010643444605705,1966-08-01
FRA,France,Western Europe,Temperate Oceanic,1966,9,17.383333333333333,23.3,16.297777777777778,63.806666666666665,1.0855555555555547,-40.50666666666666,-63.48343955699508,1966-09-01
FRA,France,Western Europe,Temperate Oceanic,1966,10,13.535483870967743,113.19999999999999,12.151182795698924,67.33,1.3843010752688194,45.86999999999999,68.12713500668349,1966-10-01
FRA,France,Western Europe,Temperate Oceanic,1966,11,4.986666666666666,98.4,6.915111111111111,64.98666666666666,-1.9284444444444446,33.41333333333334,51.41567501025853,1966-11-01
FRA,France,Western Europe,Temperate Oceanic,1966,12,5.241935483870968,92.7,3.9844086021505376,64.89666666666668,1.2575268817204304,27.803333333333327,42.842467512455684,1966-12-01
FRA,France,Western Europe,Temperate Oceanic,1967,1,3.167741935483871,40.4,3.2431182795698925,64.98,-0.07537634408602134,-24.580000000000005,-37.827023699599884,1967-01-01
FRA,France,Western Europe,Temperate Oceanic,1967,2,5.817857142857143,42.9,4.470977011494253,60.85333333333333,1.34688013136289,-17.953333333333333,-29.50262927256792,1967-02-01
FRA,France,Western Europe,Temperate Oceanic,1967,3,7.45483870967742,65.9,6.494623655913979,66.89,0.9602150537634406,-0.9899999999999949,-1.4800418597697635,1967-03-01
FRA,France,Western Europe,Temperate Oceanic,1967,4,8.733333333333333,18.6,9.331888888888889,70.42333333333333,-0.5985555555555564,-51.82333333333333,-73.58829933260756,1967-04-01
FRA,France,Western Europe,Temperate Oceanic,1967,5,12.980645161290322,99.7,13.162043010752688,84.01666666666667,-0.1813978494623658,15.683333333333337,18.6669311644515,1967-05-01
FRA,France,Western Europe,Temperate Oceanic,1967,6,16.006666666666668,47.699999999999996,16.632555555555555,61.74333333333333,-0.6258888888888876,-14.043333333333337,-22.74469578362037,1967-06-01
FRA,France,Western Europe,Temperate Oceanic,1967,7,21.345161290322583,31.099999999999998,19.110752688172045,54.75,2.2344086021505376,-23.650000000000002,-43.19634703196347,1967-07-01
FRA,France,Western Europe,Temperate Oceanic,1967,8,18.5258064516129,63.099999999999994,18.688817204301074,62.01,-0.163010752688173,1.0899999999999963,1.757781003064016,1967-08-01
FRA,France,Western Europe,Temperate Oceanic,1967,9,15.28,104.5,16.297777777777778,63.806666666666665,-1.0177777777777788,40.693333333333335,63.77598996970014,1967-09-01
FRA,France,Western Europe,Temperate Oceanic,1967,10,13.983870967741936,94.5,12.151182795698924,67.33,1.832688172043012,27.17,40.353482845685434,1967-10-01
FRA,France,Western Europe,Temperate Oceanic,1967,11,7.23,55.800000000000004,6.915111111111111,64.98666666666666,0.31488888888888944,-9.18666666666666,-14.136233073450954,1967-11-01
FRA,France,Western Europe,Temperate Oceanic,1967,12,1.9387096774193548,74.0,3.9844086021505376,64.89666666666668,-2.045698924731183,9.103333333333325,14.027428219220283,1967-12-01
FRA,France,Western Europe,Temperate Oceanic,1968,1,3.1580645161290324,87.3,3.2431182795698925,64.98,-0.08505376344086013,22.319999999999993,34.349030470914116,1968-01-01
FRA,France,Western Europe,Temperate Oceanic,1968,2,4.572413793103448,71.2,4.470977011494253,60.85333333333333,0.10143678160919478,10.346666666666671,17.002629272567933,1968-02-01
FRA,France,Western Europe,Temperate Oceanic,1968,3,6.529032258064516,44.2,6.494623655913979,66.89,0.034408602150537426,-22.689999999999998,-33.92136343250112,1968-03-01
FRA,France,Western Europe,Temperate Oceanic,1968,4,9.916666666666666,82.39999999999999,9.331888888888889,70.42333333333333,0.5847777777777772,11.97666666666666,17.006673924362183,1968-04-01
FRA,France,Western Europe,Temperate Oceanic,1968,5,11.90967741935484,94.1,13.162043010752688,84.01666666666667,-1.252365591397849,10.083333333333329,12.00158698670898,1968-05-01
FRA,France,Western Europe,Temperate Oceanic,1968,6,15.97,38.8,16.632555555555555,61.74333333333333,-0.6625555555555547,-22.943333333333335,-37.15920747179183,1968-06-01
FRA,France,Western Europe,Temperate Oceanic,1968,7,18.08709677419355,90.2,19.110752688172045,54.75,-1.0236559139784944,35.45,64.74885844748859,1968-07-01
FRA,France,Western Europe,Temperate Oceanic,1968,8,17.374193548387098,105.9,18.688817204301074,62.01,-1.3146236559139766,43.89000000000001,70.77890662796324,1968-08-01
FRA,France,Western Europe,Temperate Oceanic,1968,9,15.206666666666667,119.0,16.297777777777778,63.806666666666665,-1.0911111111111111,55.193333333333335,86.50088809946715,1968-09-01
FRA,France,Western Europe,Temperate Oceanic,1968,10,14.206451612903225,45.1,12.151182795698924,67.33,2.0552688172043005,-22.229999999999997,-33.01648596465171,1968-10-01
FRA,France,Western Europe,Temperate Oceanic,1968,11,6.873333333333333,74.2,6.915111111111111,64.98666666666666,-0.041777777777777914,9.213333333333338,14.177267131719335,1968-11-01
FRA,France,Western Europe,Temperate Oceanic,1968,12,3.196774193548387,90.2,3.9844086021505376,64.89666666666668,-0.7876344086021505,25.303333333333327,38.99018953207662,1968-12-01
FRA,France,Western Europe,Temperate Oceanic,1969,1,4.893548387096774,49.5,3.2431182795698925,64.98,1.6504301075268817,-15.480000000000004,-23.82271468144045,1969-01-01
FRA,France,Western Europe,Temperate Oceanic,1969,2,2.092857142857143,59.4,4.470977011494253,60.85333333333333,-2.37811986863711,-1.4533333333333331,-2.3882559158632777,1969-02-01
FRA,France,Western Europe,Temperate Oceanic,1969,3,6.932258064516129,75.0,6.494623655913979,66.89,0.4376344086021504,8.11,12.12438331589176,1969-03-01
FRA,France,Western Europe,Temperate Oceanic,1969,4,9.243333333333334,81.4,9.331888888888889,70.42333333333333,-0.08855555555555483,10.976666666666674,15.586690017513144,1969-04-01
FRA,France,Western Europe,Temperate Oceanic,1969,5,13.69032258064516,84.3,13.162043010752688,84.01666666666667,0.5282795698924723,0.28333333333333144,0.3372346756595891,1969-05-01
FRA,France,Western Europe,Temperate Oceanic,1969,6,15.266666666666667,81.3,16.632555555555555,61.74333333333333,-1.3658888888888878,19.556666666666665,31.674134859364035,1969-06-01
FRA,France,Western Europe,Temperate Oceanic,1969,7,20.009677419354837,28.2,19.110752688172045,54.75,0.8989247311827917,-26.55,-48.49315068493151,1969-07-01
FRA,France,Western Europe,Temperate Oceanic,1969,8,18.716129032258067,60.699999999999996,18.688817204301074,62.01,0.02731182795699283,-1.3100000000000023,-2.1125624899209843,1969-08-01
FRA,France,Western Europe,Temperate Oceanic,1969,9,16.456666666666667,83.1,16.297777777777778,63.806666666666665,0.15888888888888886,19.29333333333333,30.237174798871585,1969-09-01
FRA,France,Western Europe,Temperate Oceanic,1969,10,13.312903225806451,17.2,12.151182795698924,67.33,1.1617204301075272,-50.129999999999995,-74.45418090004455,1969-10-01
FRA,France,Western Europe,Temperate Oceanic,1969,11,7.1866666666666665,95.30000000000001,6.915111111111111,64.98666666666666,0.27155555555555555,30.313333333333347,46.64546573656137,1969-11-01
FRA,France,Western Europe,Temperate Oceanic,1969,12,0.5935483870967743,58.6,3.9844086021505376,64.89666666666668,-3.3908602150537632,-6.296666666666674,-9.702604139914746,1969-12-01
FRA,France,Western Europe,Temperate Oceanic,1970,1,4.074193548387097,115.0,3.2431182795698925,64.98,0.8310752688172043,50.019999999999996,76.97753154816866,1970-01-01
FRA,France,Western Europe,Temperate Oceanic,1970,2,4.696428571428571,121.0,4.470977011494253,60.85333333333333,0.2254515599343181,60.14666666666667,98.8387379491674,1970-02-01
FRA,France,Western Europe,Temperate Oceanic,1970,3,3.948387096774194,77.1,6.494623655913979,66.89,-2.546236559139785,10.209999999999994,15.263866048736721,1970-03-01
